Amplitude,RR,Arritmia
1.70027985125814,1.366666666776,(B
0.641030629873282,1.47222222234001,(B
0.855405243337216,1.31666666677201,(B
0.663275473416177,1.55833333345799,(B
0.99017301291276,1.35833333344199,(B
0.620654668808015,1.36111111122001,(B
0.641428884267817,1.43611111122601,(B
0.787516921460634,1.40277777789001,(B
0.713751368523112,1.41111111122399,(B
0.713307138979535,1.47777777789599,(B
1.33066478580239,1.30555555565996,(B
0.857298543751251,1.17500000009403,(B
0.919950980246291,1.21111111120803,(B
0.711622450351807,1.35555555566401,(B
0.728230094313634,1.35833333344203,(B
1.2197905623918,1.79444444458801,(B
0.543389037549497,1.39444444455597,(B
0.647897560000421,1.31944444455002,(B
0.73079595267794,1.427777777892,(B
0.685266760885739,1.43611111122601,(B
0.754350954890337,1.31388888899397,(B
0.619029411375699,1.52777777789993,(B
0.774461637735539,1.45555555567194,(B
1.16337030321415,2.05555555572005,(B
0.516040759384663,0.750000000060027,(B
0.754531787037852,1.39166666677795,(B
0.8413768786192,1.22777777787599,(B
0.68054849684239,1.36666666677604,(B
0.653855273425587,1.47777777789599,(B
0.669561130404507,1.969444444602,(B
0.526728979051108,1.48055555567407,(B
0.644955035448102,1.38611111122202,(B
0.608633004129024,1.35555555566395,(B
0.887852033674708,1.26388888898998,(B
0.64354506760838,1.26944444454602,(B
0.873584157228577,1.33611111121797,(B
0.957025679052085,1.3416666667739,(B
0.825661422610389,1.31388888899403,(B
0.933054479659108,1.28333333343608,(B
0.872196384966383,2.21944444462201,(B
1.19032081782875,1.64444444457604,(B
1.03104767262989,1.46111111122787,(B
1.14502301305587,1.71388888902607,(B
0.750148662328822,1.30277777788206,(B
1.12213444382013,1.54722222234614,(B
0.752581399083592,1.65000000013197,(B
0.549103098809749,1.44444444456008,(B
0.778448613286032,1.2555555556562,(B
0.616886627674104,1.51111111123191,(B
0.574759393930439,2.02777777793995,(B
0.835823251307284,1.45277777789397,(B
0.796722240149975,1.31944444455007,(B
0.722055709362332,2.31666666685214,(B
0.89023258388044,1.40277777788992,(B
0.628622384369599,1.39722222233399,(B
0.95425952941233,1.61388888901797,(B
0.971676972210885,1.53611111123405,(B
0.8424802285433,1.34722222232995,(B
0.821885379254998,1.44722222233804,(B
0.950028595626922,1.87777777792803,(B
0.867137241065508,1.35833333344203,(B
0.508647988438859,2.26666666684787,(B
0.903901077509293,1.65833333346609,(B
0.719143816232679,1.3888888890001,(B
0.610938326418664,1.61388888901797,(B
0.583275620043282,1.44444444455985,(B
0.749662565588953,1.43333333344822,(B
0.58696043401981,1.177777777872,(B
0.515583035349838,0.561111111155924,(B
1.87612174034242,1.613888889018,(B
1.93113663852359,1.60555555568396,(B
2.27944162130501,1.61944444457401,(B
2.3060700693741,1.57500000012595,(B
2.10804644286757,1.63055555568599,(B
2.13505136400596,1.63611111124203,(B
2.36160068124645,1.61944444457396,(B
2.41974992871402,1.68055555569003,(B
2.34528768569352,1.60000000012792,(B
1.9957464626445,1.647222222354,(B
2.27687872201337,1.64166666679796,(B
2.0663317427052,1.66111111124405,(B
2.03909268081325,1.64166666679796,(B
2.54532504409677,1.63611111124214,(B
1.3337676072133,1.66666666679998,(B
2.20878448367257,1.65000000013197,(B
0.770062541664539,1.69722222235782,(B
2.25672183305136,1.68055555569003,(B
2.00152815610213,1.538888889012,(B
2.39660145282797,1.74722222236198,(B
2.32973616510676,1.48611111123,(B
1.94170796632822,1.74722222236198,(B
1.8729439857606,1.41944444455805,(B
2.15944639831821,1.8611111112599,(B
1.9406729379299,1.43333333344799,(B
2.21311840534238,1.41111111122405,(B
1.74787496656204,1.54166666678998,(B
1.69742354512297,1.38055555566609,(B
1.50109927505348,1.53055555567801,(B
1.4814859291916,1.41388888900201,(B
1.64927204251384,1.44444444455996,(B
1.49128268569785,2.11666666683595,(B
1.35808779805972,1.36666666677593,(B
2.30282071262624,1.455555555672,(B
0.557129590809719,1.86388888903798,(B
2.13883928000955,2.23055555573401,(B
2.23400698602225,1.62222222235204,(B
2.02081608891524,1.68055555569003,(B
0.662546365559503,1.73333333347205,(B
2.29538616538076,1.67222222235591,(B
0.742231729030987,1.73055555569397,(B
0.672352731526303,1.8166666668119,(B
2.20985681056987,1.77222222236401,(B
0.705451706648434,1.72222222235996,(B
0.870746577084373,1.50000000012005,(B
0.632432157993768,2.00000000015984,(B
2.23009509325062,1.63055555568599,(B
0.543661364913405,1.81944444459009,(B
1.50056828677752,1.73611111125001,(B
0.963287652730947,1.52777777790001,(B
1.37536263316923,1.15000000009201,(B
0.769748742282413,1.50277777789799,(B
0.952347787618649,1.52777777790001,(B
0.771291220784192,1.53611111123402,(B
0.648743219673634,1.522222222344,(B
1.00699355125429,1.51388888900999,(B
1.03718781322286,1.63611111124197,(B
1.59677237272321,1.19444444454001,(B
0.726682351529616,1.57222222234805,(B
1.04851099848751,1.4944444445639,(B
0.881952009499105,1.53055555567801,(B
0.693367581069497,1.15833333342596,(B
0.745850335657614,1.62777777790802,(B
0.537318531870853,1.16666666675997,(B
0.85777746438982,1.50833333345406,(B
0.726159944236287,1.17500000009397,(B
0.748330891728416,1.56388888901404,(B
0.955339587628852,1.51388888900999,(B
0.794308923482897,1.52777777790004,(B
0.846262286007428,1.522222222344,(B
0.944385380148905,1.50000000012005,(B
1.04883296191729,1.14444444453602,(B
1.12089777231219,1.60833333346204,(B
0.915708225369475,1.163888888982,(B
0.859468545019639,1.200000000096,(B
0.790689833760268,1.18611111120595,(B
0.915824471712527,1.84166666681401,(B
0.794527274669067,1.54166666678998,(B
0.764520994722842,1.37777777788801,(B
1.0390028426059,1.59166666679403,(B
2.00312792301223,1.56388888901392,(B
1.6881012323509,0.772222222283972,(B
1.66821819573754,1.85277777792589,(B
1.99582537204103,2.25833333351397,(B
0.976472627521104,1.76666666680808,(B
1.19155566811626,1.72500000013792,(B
0.674094801545156,1.84722222236996,(B
1.40496440321256,2.2638888890699,(B
0.804747384489018,1.84166666681404,(B
0.80568798005638,1.880555555706,(B
0.561084770262746,1.7111111112481,(B
0.816212712824977,1.70277777791398,(B
2.28451354771913,1.68055555569003,(B
1.34328332156055,1.850000000148,(B
1.34604248374816,1.82777777792401,(B
1.29592072099561,1.84722222236999,(B
1.17162807941545,1.89166666681801,(B
1.20587348491064,1.84166666681398,(B
1.19808138728246,1.80555555570001,(B
1.147332250775,1.88888888903998,(B
1.35434655338629,1.83333333347997,(B
1.46910633266085,1.80555555569998,(B
1.35058429181687,1.85000000014799,(B
1.22674957007284,1.83888888903607,(B
1.27488168120499,1.81111111125608,(B
1.20038450479615,1.81944444458998,(B
1.16123984605191,1.89444444459605,(B
1.21953981578457,1.89722222237401,(B
1.30229516863933,1.88611111126215,(B
1.21629701256857,1.88611111126193,(B
1.67983544051662,1.522222222344,(B
1.19474340379352,1.85277777792589,(B
1.25337201118591,1.79166666680999,(B
2.0194935178759,1.683333333468,(B
0.64687907368046,1.73611111125001,(B
1.53118311673521,1.93055555571004,(B
1.13317098111026,1.84722222236996,(B
1.23186918676006,1.83055555570195,(B
1.16913061261285,1.97500000015793,(B
1.52415895015116,1.844444444592,(B
1.37857475251073,1.86944444459414,(B
1.19127275735254,1.95277777793399,(B
1.2385905471454,1.85000000014793,(B
1.24503161758286,1.83888888903584,(B
1.07022689312801,1.90555555570791,(B
1.16476947575923,1.77777777791994,(B
1.11872570812808,1.89166666681808,(B
1.27508996069532,1.93333333348801,(B
1.30593652159097,1.77222222236401,(B
0.718633917868355,1.505555555676,(B
0.514313036799452,1.388888889,(B
1.70027985125814,1.366666666776,(B
0.641030629873282,1.47222222234001,(B
0.855405243337216,1.31666666677201,(B
0.663275473416177,1.55833333345799,(B
0.99017301291276,1.35833333344199,(B
0.620654668808015,1.36111111122001,(B
0.641428884267817,1.43611111122601,(B
0.787516921460634,1.40277777789001,(B
0.713751368523112,1.41111111122399,(B
0.713307138979535,1.47777777789599,(B
1.33066478580239,1.30555555565996,(B
0.857298543751251,1.17500000009403,(B
0.919950980246291,1.21111111120803,(B
0.711622450351807,1.35555555566401,(B
0.728230094313634,1.35833333344203,(B
1.2197905623918,1.79444444458801,(B
0.543389037549497,1.39444444455597,(B
0.647897560000421,1.31944444455002,(B
0.73079595267794,1.427777777892,(B
0.685266760885739,1.43611111122601,(B
0.754350954890337,1.31388888899397,(B
0.619029411375699,1.52777777789993,(B
0.774461637735539,1.45555555567194,(B
1.16337030321415,2.05555555572005,(B
0.516040759384663,0.750000000060027,(B
0.754531787037852,1.39166666677795,(B
0.8413768786192,1.22777777787599,(B
0.68054849684239,1.36666666677604,(B
0.653855273425587,1.47777777789599,(B
0.669561130404507,1.969444444602,(B
0.526728979051108,1.48055555567407,(B
0.644955035448102,1.38611111122202,(B
0.608633004129024,1.35555555566395,(B
0.887852033674708,1.26388888898998,(B
0.64354506760838,1.26944444454602,(B
0.873584157228577,1.33611111121797,(B
0.957025679052085,1.3416666667739,(B
0.825661422610389,1.31388888899403,(B
0.933054479659108,1.28333333343608,(B
0.872196384966383,2.21944444462201,(B
1.19032081782875,1.64444444457604,(B
1.03104767262989,1.46111111122787,(B
1.14502301305587,1.71388888902607,(B
0.750148662328822,1.30277777788206,(B
1.12213444382013,1.54722222234614,(B
0.752581399083592,1.65000000013197,(B
0.549103098809749,1.44444444456008,(B
0.778448613286032,1.2555555556562,(B
0.616886627674104,1.51111111123191,(B
0.574759393930439,2.02777777793995,(B
0.835823251307284,1.45277777789397,(B
0.796722240149975,1.31944444455007,(B
0.722055709362332,2.31666666685214,(B
0.89023258388044,1.40277777788992,(B
0.628622384369599,1.39722222233399,(B
0.95425952941233,1.61388888901797,(B
0.971676972210885,1.53611111123405,(B
0.8424802285433,1.34722222232995,(B
0.821885379254998,1.44722222233804,(B
0.950028595626922,1.87777777792803,(B
0.867137241065508,1.35833333344203,(B
0.508647988438859,2.26666666684787,(B
0.903901077509293,1.65833333346609,(B
0.719143816232679,1.3888888890001,(B
0.610938326418664,1.61388888901797,(B
0.583275620043282,1.44444444455985,(B
0.749662565588953,1.43333333344822,(B
0.58696043401981,1.177777777872,(B
0.515583035349838,0.561111111155924,(B
1.87612174034242,1.613888889018,(B
1.93113663852359,1.60555555568396,(B
2.27944162130501,1.61944444457401,(B
2.3060700693741,1.57500000012595,(B
2.10804644286757,1.63055555568599,(B
2.13505136400596,1.63611111124203,(B
2.36160068124645,1.61944444457396,(B
2.41974992871402,1.68055555569003,(B
2.34528768569352,1.60000000012792,(B
1.9957464626445,1.647222222354,(B
2.27687872201337,1.64166666679796,(B
2.0663317427052,1.66111111124405,(B
2.03909268081325,1.64166666679796,(B
2.54532504409677,1.63611111124214,(B
1.3337676072133,1.66666666679998,(B
2.20878448367257,1.65000000013197,(B
0.770062541664539,1.69722222235782,(B
2.25672183305136,1.68055555569003,(B
2.00152815610213,1.538888889012,(B
2.39660145282797,1.74722222236198,(B
2.32973616510676,1.48611111123,(B
1.94170796632822,1.74722222236198,(B
1.8729439857606,1.41944444455805,(B
2.15944639831821,1.8611111112599,(B
1.9406729379299,1.43333333344799,(B
2.21311840534238,1.41111111122405,(B
1.74787496656204,1.54166666678998,(B
1.69742354512297,1.38055555566609,(B
1.50109927505348,1.53055555567801,(B
1.4814859291916,1.41388888900201,(B
1.64927204251384,1.44444444455996,(B
1.49128268569785,2.11666666683595,(B
1.35808779805972,1.36666666677593,(B
2.30282071262624,1.455555555672,(B
0.557129590809719,1.86388888903798,(B
2.13883928000955,2.23055555573401,(B
2.23400698602225,1.62222222235204,(B
2.02081608891524,1.68055555569003,(B
0.662546365559503,1.73333333347205,(B
2.29538616538076,1.67222222235591,(B
0.742231729030987,1.73055555569397,(B
0.672352731526303,1.8166666668119,(B
2.20985681056987,1.77222222236401,(B
0.705451706648434,1.72222222235996,(B
0.870746577084373,1.50000000012005,(B
0.632432157993768,2.00000000015984,(B
2.23009509325062,1.63055555568599,(B
0.543661364913405,1.81944444459009,(B
1.50056828677752,1.73611111125001,(B
0.963287652730947,1.52777777790001,(B
1.37536263316923,1.15000000009201,(B
0.769748742282413,1.50277777789799,(B
0.952347787618649,1.52777777790001,(B
0.771291220784192,1.53611111123402,(B
0.648743219673634,1.522222222344,(B
1.00699355125429,1.51388888900999,(B
1.03718781322286,1.63611111124197,(B
1.59677237272321,1.19444444454001,(B
0.726682351529616,1.57222222234805,(B
1.04851099848751,1.4944444445639,(B
0.881952009499105,1.53055555567801,(B
0.693367581069497,1.15833333342596,(B
0.745850335657614,1.62777777790802,(B
0.537318531870853,1.16666666675997,(B
0.85777746438982,1.50833333345406,(B
0.726159944236287,1.17500000009397,(B
0.748330891728416,1.56388888901404,(B
0.955339587628852,1.51388888900999,(B
0.794308923482897,1.52777777790004,(B
0.846262286007428,1.522222222344,(B
0.944385380148905,1.50000000012005,(B
1.04883296191729,1.14444444453602,(B
1.12089777231219,1.60833333346204,(B
0.915708225369475,1.163888888982,(B
0.859468545019639,1.200000000096,(B
0.790689833760268,1.18611111120595,(B
0.915824471712527,1.84166666681401,(B
0.794527274669067,1.54166666678998,(B
0.764520994722842,1.37777777788801,(B
1.0390028426059,1.59166666679403,(B
2.00312792301223,1.56388888901392,(B
1.6881012323509,0.772222222283972,(B
1.66821819573754,1.85277777792589,(B
